id,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
11317,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,8.08,16,49553
11318,Vistara,UK-774,Kolkata,Night,one,Afternoon,Hyderabad,Business,15.67,21,49207
11319,Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,Business,6.42,43,53152
11320,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.33,21,2098
11321,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Business,20.83,8,41281
11322,AirAsia,I5-552,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,27,3999
11323,Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,10.42,19,51817
11324,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,8.42,19,4853
11325,Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11.0,13,9735
11326,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Business,7.92,8,62625
11327,Vistara,UK-963,Delhi,Morning,one,Night,Bangalore,Business,12.08,46,57017
11328,Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,Economy,4.92,22,5219
11329,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Economy,11.25,21,8062
11330,Air_India,AI-767,Delhi,Afternoon,one,Night,Bangalore,Economy,8.67,9,11520
11331,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Business,8.67,26,66928
11332,GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.67,48,7336
11333,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,6.25,14,11069
11334,Air_India,AI-729,Kolkata,Morning,one,Evening,Delhi,Economy,8.83,47,5093
11335,Indigo,6E-2769,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.25,4,10523
11336,Vistara,UK-828,Chennai,Early_Morning,one,Early_Morning,Hyderabad,Business,24.83,6,44939
11337,Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,4.75,10,9840
11338,Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Business,2.75,5,32859
11339,Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,36,6568
11340,Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Bangalore,Economy,27.67,3,16359
11341,Vistara,UK-864,Bangalore,Evening,one,Evening,Chennai,Business,24.92,32,44280
11342,Air_India,AI-411,Delhi,Early_Morning,two_or_more,Early_Morning,Chennai,Economy,24.25,16,6743
11343,Vistara,UK-822,Chennai,Morning,one,Afternoon,Delhi,Business,4.75,7,53552
11344,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,7.25,4,17832
11345,Vistara,UK-755,Bangalore,Afternoon,one,Night,Delhi,Economy,8.33,22,11385
11346,Vistara,UK-708,Kolkata,Night,one,Afternoon,Hyderabad,Economy,16.25,45,10301
11347,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,10.17,6,14839
11348,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Business,11.67,14,57920
11349,Vistara,UK-853,Mumbai,Afternoon,zero,Evening,Bangalore,Business,1.75,13,20684
11350,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.67,31,6568
11351,Vistara,UK-853,Mumbai,Afternoon,zero,Evening,Bangalore,Business,1.75,27,20684
11352,Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,Economy,13.83,47,7697
11353,Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Economy,20.08,43,4099
11354,GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,7.92,48,5877
11355,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Bangalore,Economy,16.92,4,9201
11356,Vistara,UK-708,Kolkata,Night,zero,Night,Delhi,Business,2.33,13,28510
11357,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Hyderabad,Economy,8.42,29,2465
11358,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,5.58,25,53152
11359,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,6.58,49,6578
11360,Vistara,UK-893,Bangalore,Evening,one,Evening,Delhi,Economy,24.0,13,9904
11361,AirAsia,I5-1531,Chennai,Night,one,Early_Morning,Mumbai,Economy,9.25,42,1830
11362,SpiceJet,SG-8803,Delhi,Early_Morning,one,Night,Chennai,Economy,14.0,40,5107
11363,Indigo,6E-2753,Delhi,Evening,one,Late_Night,Bangalore,Economy,9.17,39,3302
11364,Vistara,UK-772,Kolkata,Morning,one,Evening,Chennai,Business,9.5,43,55502
11365,GO_FIRST,G8-292,Bangalore,Night,one,Early_Morning,Kolkata,Economy,8.25,28,5177
11366,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Kolkata,Economy,24.83,46,4933
11367,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.25,21,6502
11368,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Kolkata,Business,22.25,46,51707
11369,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,Business,11.67,16,60978
11370,Air_India,AI-865,Delhi,Morning,one,Morning,Kolkata,Economy,22.17,46,4933
11371,Air_India,AI-539,Chennai,Evening,one,Night,Hyderabad,Business,6.58,6,80342
11372,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Business,20.17,7,61161
11373,Indigo,6E-2456,Hyderabad,Evening,zero,Evening,Delhi,Economy,2.08,22,2278
11374,Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Economy,16.0,27,5098
11375,Vistara,UK-873,Mumbai,Early_Morning,two_or_more,Night,Chennai,Economy,13.92,12,15014
11376,Air_India,AI-877,Delhi,Morning,one,Afternoon,Hyderabad,Economy,25.42,25,5399
11377,Vistara,UK-655,Mumbai,Morning,two_or_more,Evening,Kolkata,Economy,8.08,30,8379
11378,Indigo,6E-7298,Hyderabad,Afternoon,one,Night,Chennai,Economy,8.25,3,11352
11379,Air_India,AI-770,Kolkata,Night,one,Evening,Hyderabad,Business,22.83,5,52063
11380,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Business,7.42,13,55983
11381,Indigo,6E-2047,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.25,2,11981
11382,Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,Economy,2.25,19,2464
11383,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.75,39,7160
11384,Vistara,UK-863,Mumbai,Morning,one,Morning,Hyderabad,Economy,24.0,11,8988
11385,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Business,9.83,45,79349
11386,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,10.67,35,9371
11387,Indigo,6E-271,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,9.08,45,3860
11388,Air_India,AI-636,Delhi,Afternoon,one,Night,Hyderabad,Business,7.08,17,39321
11389,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.0,27,5227
11390,Vistara,UK-776,Kolkata,Evening,zero,Night,Mumbai,Business,2.75,25,31982
11391,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,Business,12.67,35,53152
11392,Indigo,6E-743,Hyderabad,Early_Morning,two_or_more,Night,Chennai,Economy,15.42,21,8774
11393,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.5,19,6845
11394,Indigo,6E-7403,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.75,23,6102
11395,GO_FIRST,G8-511,Mumbai,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.5,20,4499
11396,Vistara,UK-637,Delhi,Evening,one,Evening,Bangalore,Business,25.08,34,45033
11397,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,11.0,30,45805
11398,AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Delhi,Economy,11.08,40,3014
11399,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Economy,14.42,27,8111
11400,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,Economy,6.08,23,8776
11401,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Economy,14.5,45,5656
11402,Indigo,6E-181,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.67,37,5496
11403,Vistara,UK-627,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,33.75,12,13866
11404,SpiceJet,SG-520,Chennai,Afternoon,one,Afternoon,Mumbai,Economy,23.58,26,4048
11405,SpiceJet,SG-520,Chennai,Afternoon,one,Afternoon,Mumbai,Economy,23.58,9,14282
11406,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Business,12.0,4,61583
11407,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.25,21,4896
11408,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Business,15.5,38,61873
11409,Vistara,UK-774,Kolkata,Night,one,Night,Chennai,Economy,26.5,8,11675
11410,AirAsia,I5-336,Mumbai,Night,one,Morning,Hyderabad,Economy,12.58,26,2105
11411,GO_FIRST,G8-7556,Hyderabad,Afternoon,one,Late_Night,Mumbai,Economy,9.17,32,4764
11412,Vistara,UK-705,Delhi,Early_Morning,zero,Morning,Kolkata,Business,2.08,30,38056
11413,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,8.25,39,6082
11414,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,1,6165
11415,Air_India,AI-888,Mumbai,Evening,zero,Night,Delhi,Economy,2.25,16,2779
11416,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Economy,5.58,16,6122
11417,Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Economy,14.0,18,6568
11418,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,22.25,47,4755
11419,Indigo,6E-345,Kolkata,Morning,zero,Afternoon,Bangalore,Economy,2.83,12,6489
11420,Vistara,UK-902,Mumbai,Afternoon,one,Night,Chennai,Economy,7.0,13,11129
11421,SpiceJet,SG-389,Delhi,Evening,one,Afternoon,Bangalore,Economy,18.17,47,5173
11422,Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.42,28,4001
11423,Air_India,AI-607,Mumbai,Evening,one,Early_Morning,Hyderabad,Business,15.08,29,32230
11424,Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Business,9.42,44,44610
11425,Air_India,AI-748,Bangalore,Late_Night,zero,Early_Morning,Kolkata,Business,2.58,34,25000
11426,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Business,11.58,39,62188
11427,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Chennai,Economy,18.17,18,4313
11428,Air_India,AI-765,Kolkata,Afternoon,one,Evening,Delhi,Economy,29.17,49,5549
11429,GO_FIRST,G8-341,Mumbai,Night,one,Early_Morning,Kolkata,Economy,11.75,39,5817
11430,Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,Business,23.92,34,62188
11431,Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.25,17,22140
11432,Vistara,UK-802,Bangalore,Evening,zero,Night,Delhi,Business,2.75,24,32923
11433,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.42,26,6583
11434,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,Business,12.17,15,51457
11435,Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,Economy,14.58,47,6133
11436,Air_India,AI-747,Kolkata,Night,one,Night,Delhi,Economy,21.33,12,14364
11437,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Mumbai,Economy,19.0,37,6158
11438,Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Economy,10.83,9,14343
11439,Vistara,UK-864,Bangalore,Evening,one,Morning,Delhi,Business,13.08,48,42521
11440,Air_India,AI-526,Kolkata,Evening,one,Evening,Delhi,Economy,23.5,46,4144
11441,GO_FIRST,G8-7546,Mumbai,Evening,one,Late_Night,Hyderabad,Economy,6.08,42,3282
11442,Indigo,6E-5369,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,6.33,7,6663
11443,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,9.33,14,7487
11444,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Economy,10.08,22,4086
11445,Indigo,6E-6245,Delhi,Afternoon,one,Night,Chennai,Economy,8.42,48,3389
11446,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,11.08,49,60365
11447,SpiceJet,SG-517,Bangalore,Evening,zero,Evening,Kolkata,Economy,2.5,42,3595
11448,Vistara,UK-818,Bangalore,Evening,one,Afternoon,Mumbai,Business,18.33,3,77980
11449,Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,13.0,27,6170
11450,Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.42,12,10890
11451,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,10.08,19,49553
11452,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,Business,6.58,35,66063
11453,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,Business,15.25,10,49725
11454,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,45,4427
11455,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Chennai,Business,18.17,37,74365
11456,Vistara,UK-877,Mumbai,Morning,zero,Afternoon,Hyderabad,Business,1.5,25,17604
11457,Air_India,AI-430,Chennai,Morning,one,Night,Hyderabad,Business,13.67,33,51345
11458,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.92,45,5206
11459,Indigo,6E-5059,Delhi,Evening,one,Night,Bangalore,Economy,6.5,31,4007
11460,Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Business,14.42,27,57920
11461,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Business,15.92,43,53743
11462,Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Business,14.58,13,41314
11463,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Hyderabad,Economy,13.0,10,10742
11464,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Business,10.08,31,49553
11465,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,20.5,33,5892
11466,Air_India,AI-867,Mumbai,Night,one,Evening,Hyderabad,Economy,20.08,13,10747
11467,AirAsia,I5-1569,Mumbai,Night,one,Late_Night,Delhi,Economy,6.0,43,2336
11468,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,16,2410
11469,Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,Business,7.17,21,58125
11470,GO_FIRST,G8-385,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.42,13,7487
11471,Air_India,AI-748,Bangalore,Late_Night,one,Evening,Chennai,Business,17.0,36,44682
11472,Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,Business,16.0,15,51457
11473,AirAsia,I5-552,Kolkata,Early_Morning,one,Night,Bangalore,Economy,14.08,31,7008
11474,Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Economy,16.92,24,4173
11475,SpiceJet,SG-274,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,20,5330
11476,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,21,3100
11477,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Business,10.58,11,74365
11478,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Business,12.58,4,50271
11479,Indigo,6E-136,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,1.92,48,3000
11480,Vistara,UK-876,Hyderabad,Night,zero,Night,Mumbai,Economy,1.42,19,3646
11481,Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Business,24.67,12,42457
11482,Vistara,UK-802,Bangalore,Evening,one,Evening,Chennai,Economy,21.5,20,6510
11483,Vistara,UK-866,Bangalore,Night,zero,Night,Mumbai,Business,1.75,46,20760
11484,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Economy,9.0,49,6292
11485,Air_India,AI-541,Hyderabad,Evening,one,Morning,Kolkata,Business,16.75,14,51707
11486,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,10.0,41,6262
11487,Vistara,UK-890,Hyderabad,Evening,one,Morning,Chennai,Business,16.25,7,72394
11488,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.92,30,5148
11489,GO_FIRST,G8-505,Chennai,Evening,one,Early_Morning,Bangalore,Economy,12.58,22,2719
11490,Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,Business,14.58,21,39321
11491,Air_India,AI-415,Delhi,Evening,one,Evening,Bangalore,Economy,26.42,39,6148
11492,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,11.17,32,60365
11493,Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Business,23.08,26,42521
11494,Air_India,AI-546,Hyderabad,Night,one,Afternoon,Kolkata,Business,16.67,47,34932
11495,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,11,5955
11496,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,2,16560
11497,Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67,38,4020
11498,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,Business,3.75,15,22140
11499,Air_India,AI-698,Hyderabad,Night,one,Morning,Bangalore,Business,12.92,12,38043
11500,Vistara,UK-880,Hyderabad,Afternoon,zero,Afternoon,Delhi,Economy,2.25,24,2200
11501,Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.17,19,4482
11502,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Business,11.17,34,84756
11503,GO_FIRST,G8-792,Kolkata,Evening,zero,Evening,Bangalore,Economy,2.58,13,6488
11504,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.33,20,5808
11505,AirAsia,I5-1518,Hyderabad,Evening,one,Morning,Kolkata,Economy,13.25,42,2056
11506,Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,5.58,23,51875
11507,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,14.0,37,8719
11508,Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Delhi,Business,2.42,32,29406
11509,Indigo,6E-5331,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,27,3000
11510,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,13.58,15,11675
11511,Air_India,AI-483,Delhi,Evening,one,Evening,Hyderabad,Economy,25.08,43,5989
11512,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,19.92,36,4173
11513,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,34,3951
11514,Air_India,AI-809,Mumbai,Morning,one,Morning,Chennai,Economy,22.92,36,4417
11515,Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Economy,13.67,39,5232
11516,Air_India,AI-768,Kolkata,Afternoon,one,Evening,Mumbai,Economy,24.92,31,9424
11517,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,10.5,48,4971
11518,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Economy,8.33,49,8112
11519,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Business,9.5,39,66077
11520,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,14.92,46,6200
11521,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Business,13.42,48,64831
11522,Air_India,AI-9657,Mumbai,Evening,one,Late_Night,Delhi,Economy,8.58,43,5641
11523,Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,Economy,22.25,45,4672
11524,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Economy,9.17,6,14620
11525,Vistara,UK-847,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.83,48,6507
11526,Air_India,AI-804,Bangalore,Early_Morning,two_or_more,Night,Kolkata,Economy,16.17,7,13474
11527,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,20.5,34,51875
11528,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,8.58,39,4111
11529,Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Chennai,Business,25.33,42,51595
11530,Air_India,AI-765,Kolkata,Night,zero,Night,Chennai,Business,2.42,38,20606
11531,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Hyderabad,Economy,5.25,15,8391
11532,AirAsia,I5-547,Kolkata,Evening,zero,Night,Delhi,Economy,2.67,47,3999
11533,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Business,16.83,6,72447
11534,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,24.17,38,52287
11535,Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Economy,12.42,33,5441
11536,Vistara,UK-811,Delhi,Early_Morning,zero,Morning,Bangalore,Business,2.75,31,59509
11537,SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,19,4721
11538,Air_India,AI-506,Delhi,Morning,one,Early_Morning,Kolkata,Economy,19.5,3,22755
11539,Indigo,6E-227,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,4.08,18,7434
11540,Vistara,UK-954,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Business,6.58,11,45805
11541,Indigo,6E-6151,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.67,9,8669
11542,Air_India,AI-888,Mumbai,Evening,one,Morning,Chennai,Business,13.92,21,49613
11543,Vistara,UK-708,Kolkata,Night,one,Afternoon,Hyderabad,Economy,16.17,16,5632
11544,GO_FIRST,G8-123,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,10.83,22,5584
11545,SpiceJet,SG-517,Bangalore,Evening,zero,Evening,Kolkata,Economy,2.5,44,3595
11546,Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,Business,25.75,35,62188
11547,Indigo,6E-354,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,11,5103
11548,Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.42,35,4001
11549,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,26.17,29,7484
11550,Indigo,6E-179,Mumbai,Morning,one,Evening,Bangalore,Economy,5.42,27,5691
11551,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Business,10.0,20,54777
11552,Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Economy,11.42,47,6133
11553,GO_FIRST,G8-300,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.5,31,6581
11554,GO_FIRST,G8-681,Hyderabad,Morning,one,Evening,Delhi,Economy,8.67,38,4386
11555,Vistara,UK-776,Kolkata,Evening,one,Afternoon,Hyderabad,Economy,18.67,23,7834
11556,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.67,43,49553
11557,Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Economy,21.67,18,6159
11558,SpiceJet,SG-387,Kolkata,Morning,one,Morning,Mumbai,Economy,22.5,46,6033
11559,Air_India,AI-9720,Kolkata,Early_Morning,two_or_more,Evening,Hyderabad,Economy,11.58,27,7123
11560,Indigo,6E-2338,Delhi,Afternoon,one,Evening,Hyderabad,Economy,6.92,29,4141
11561,Air_India,AI-402,Kolkata,Morning,one,Morning,Bangalore,Economy,22.5,41,7054
11562,Vistara,UK-653,Mumbai,Early_Morning,two_or_more,Evening,Bangalore,Economy,12.75,10,17598
11563,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.0,14,13944
11564,Air_India,AI-713,Kolkata,Morning,one,Evening,Delhi,Economy,8.25,26,7076
11565,Vistara,UK-838,Chennai,Night,one,Afternoon,Mumbai,Economy,15.5,15,9663
11566,Indigo,6E-5012,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.17,2,14255
11567,GO_FIRST,G8-537,Kolkata,Evening,one,Late_Night,Mumbai,Economy,9.58,23,7958
11568,Air_India,AI-538,Chennai,Night,one,Evening,Kolkata,Business,22.83,12,55377
11569,GO_FIRST,G8-7545,Mumbai,Afternoon,one,Evening,Kolkata,Economy,5.5,15,9723
11570,Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Business,8.0,8,44144
11571,Indigo,6E-6684,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,7.67,40,4210
11572,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Mumbai,Economy,21.75,2,16213
11573,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Kolkata,Economy,27.58,2,12348
11574,Indigo,6E-478,Bangalore,Evening,one,Night,Hyderabad,Economy,4.0,48,1694
11575,Air_India,AI-569,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.17,20,3584
11576,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,Economy,13.75,17,8112
11577,AirAsia,I5-1563,Kolkata,Evening,two_or_more,Afternoon,Delhi,Economy,18.33,43,3014
