Loan_ID,Gender,Married,Dependent_No,Education,Self_Employed,Applicant_Income,CoApplicant_Income,Loan_Amount,Loan_Amount_Term,Credit History,Property_District,Loan_Status
26474,Male,FALSE,2,Not Graduate,FALSE,34635,23752,30000,240,1,OCR,1
26475,Female,FALSE,2,,FALSE,96041,35065,40000,120,1,RCR,1
26476,Male,TRUE,4,Not Graduate,FALSE,40888,13970,40000,360,0,OCR,1
26477,Female,TRUE,4,Graduate,TRUE,41408,19150,20000,300,1,OCR,1
26478,Male,TRUE,1,Not Graduate,TRUE,96184,46275,40000,120,1,RCR,0
26479,Female,TRUE,4,Not Graduate,TRUE,55230,7225,40000,60,1,OCR,1
26480,Male,FALSE,0,Not Graduate,TRUE,57969,37016,10000,180,0,OCR,1
26481,Female,TRUE,4,Graduate,TRUE,54843,20640,60000,240,0,CCR,1
26482,Male,FALSE,4,Graduate,TRUE,31162,,20000,120,1,CCR,1
26483,Female,FALSE,1,Not Graduate,TRUE,39478,5171,20000,360,1,OCR,0
26484,Male,FALSE,3,Graduate,TRUE,91272,18862,10000,60,0,OCR,0
26485,Male,FALSE,0,Not Graduate,FALSE,71209,39642,40000,240,1,CCR,0
26486,Female,FALSE,3,Graduate,FALSE,35126,2576,60000,180,0,OCR,1
26487,Male,TRUE,1,Not Graduate,TRUE,40357,42579,50000,360,1,OCR,0
26488,Male,TRUE,2,Not Graduate,FALSE,64425,21655,10000,120,1,OCR,1
26489,Male,FALSE,1,Not Graduate,TRUE,2839,44736,50000,60,1,OCR,1
26490,Male,TRUE,3,Graduate,FALSE,11471,18216,30000,120,0,CCR,1
26491,Female,TRUE,1,Not Graduate,TRUE,55842,14878,20000,360,1,OCR,1
26492,Male,FALSE,1,Graduate,FALSE,62979,27922,10000,300,1,RCR,0
26493,Male,FALSE,3,Graduate,TRUE,16199,37303,50000,300,1,RCR,0
26494,Male,TRUE,0,Not Graduate,TRUE,41689,33911,60000,240,1,OCR,1
26495,,TRUE,2,Not Graduate,FALSE,63302,38558,40000,180,0,OCR,1
26496,Female,FALSE,2,Graduate,TRUE,92438,38829,50000,120,0,CCR,1
26497,Male,TRUE,1,Graduate,TRUE,52193,3815,20000,60,1,OCR,0
26498,Male,TRUE,3,,TRUE,66246,35187,60000,60,1,OCR,1
26499,Female,FALSE,3,,TRUE,39200,33324,60000,120,1,OCR,1
26500,,FALSE,2,Graduate,FALSE,1998,23041,30000,120,1,RCR,1
26501,Male,TRUE,0,,TRUE,92655,34461,50000,240,1,OCR,1
26502,Male,FALSE,4,Not Graduate,TRUE,22812,11207,60000,300,1,OCR,0
26503,Male,TRUE,2,Not Graduate,FALSE,57807,39056,20000,60,0,OCR,0
26504,Female,FALSE,3,Graduate,FALSE,1002,35160,30000,180,0,CCR,1
26505,Male,FALSE,1,Graduate,FALSE,5222,24887,40000,60,1,OCR,1
26506,Male,FALSE,1,Not Graduate,TRUE,68478,31093,10000,60,1,OCR,1
26507,Female,TRUE,2,Not Graduate,FALSE,27640,28737,20000,180,0,CCR,1
26508,Female,TRUE,3,Not Graduate,TRUE,67673,5247,60000,60,1,OCR,1
26509,Male,TRUE,0,,FALSE,53064,46659,30000,60,0,RCR,1
26510,Female,FALSE,1,Not Graduate,FALSE,57393,11184,40000,360,0,CCR,1
26511,Male,,4,Not Graduate,FALSE,29021,43972,50000,60,1,CCR,0
26512,Female,FALSE,2,,TRUE,14868,32198,60000,360,1,OCR,1
26513,Male,TRUE,4,,FALSE,60101,17306,40000,240,0,RCR,0
26514,Male,,1,Not Graduate,TRUE,74753,,30000,240,1,CCR,1
26515,Male,FALSE,3,Not Graduate,FALSE,23741,22948,40000,240,1,OCR,1
26516,Male,FALSE,1,Not Graduate,TRUE,53468,6531,60000,240,1,CCR,1
26517,Male,TRUE,0,Graduate,TRUE,84819,48706,40000,300,1,OCR,1
26518,Male,TRUE,2,Graduate,TRUE,16310,7531,30000,300,1,RCR,1
26519,Male,FALSE,4,Graduate,FALSE,33693,18300,30000,300,1,CCR,0
26520,Male,TRUE,4,Not Graduate,FALSE,89258,29673,10000,360,1,OCR,0
26521,Male,FALSE,4,Not Graduate,TRUE,94418,,10000,300,1,CCR,1
26522,Male,FALSE,4,Graduate,TRUE,26085,20023,20000,240,1,RCR,0
26523,Female,TRUE,0,Not Graduate,FALSE,60269,33929,20000,180,1,CCR,1
26524,Male,FALSE,2,Not Graduate,TRUE,6866,15278,40000,60,0,OCR,0
26525,Male,TRUE,1,Not Graduate,TRUE,99968,14928,20000,60,1,CCR,1
26526,Male,FALSE,4,Graduate,TRUE,15164,11599,30000,180,1,RCR,0
26527,Female,TRUE,1,Not Graduate,FALSE,35248,38858,40000,300,0,OCR,0
26528,Male,FALSE,0,Graduate,FALSE,11049,19349,20000,180,1,CCR,0
26529,Male,TRUE,2,Graduate,FALSE,24353,45652,40000,360,0,OCR,1
26530,Female,TRUE,4,Not Graduate,FALSE,72856,20471,30000,240,0,RCR,1
26531,Male,FALSE,1,Not Graduate,TRUE,66056,27832,50000,240,1,RCR,0
26532,Female,TRUE,1,,FALSE,36057,22167,40000,120,1,OCR,0
26533,Male,TRUE,1,Not Graduate,TRUE,71566,32887,50000,60,1,RCR,0
26534,,TRUE,0,Not Graduate,FALSE,21626,48430,10000,360,1,CCR,1
26535,Male,FALSE,4,Not Graduate,TRUE,6039,47980,60000,240,0,OCR,0
26536,Male,FALSE,2,Not Graduate,TRUE,63468,4787,60000,300,1,RCR,1
26537,Male,FALSE,2,Not Graduate,FALSE,2127,16237,60000,60,1,RCR,0
26538,Female,TRUE,4,,TRUE,75351,14349,30000,360,1,CCR,1
26539,Female,FALSE,3,Not Graduate,TRUE,46221,32553,20000,120,1,CCR,0
26540,Female,TRUE,2,Not Graduate,TRUE,60641,46418,20000,240,1,OCR,0
26541,Female,FALSE,0,Not Graduate,TRUE,10250,10763,50000,360,1,CCR,1
26542,Male,TRUE,0,Not Graduate,TRUE,31528,31958,20000,360,1,CCR,0
26543,Female,TRUE,4,Not Graduate,FALSE,13706,,40000,360,1,OCR,1
26544,Female,FALSE,2,Not Graduate,FALSE,30971,19469,30000,60,1,RCR,1
26545,Male,FALSE,2,Graduate,TRUE,99599,16577,10000,360,0,RCR,1
26546,Male,,0,Graduate,FALSE,59087,38994,60000,60,1,RCR,1
26547,Male,TRUE,1,Graduate,FALSE,52759,2688,10000,120,1,RCR,1
26548,Male,FALSE,4,Not Graduate,TRUE,16950,9927,60000,180,0,CCR,0
26549,Male,FALSE,3,,FALSE,62311,4172,60000,360,1,RCR,1
26550,Male,,0,,TRUE,77181,24792,60000,180,1,OCR,0
26551,Male,FALSE,1,Graduate,TRUE,67103,12092,10000,300,1,CCR,0
26552,Male,TRUE,4,Graduate,TRUE,14011,23112,20000,300,0,CCR,0
26553,Female,TRUE,4,Not Graduate,TRUE,2955,,30000,240,1,RCR,1
26554,,FALSE,1,Graduate,TRUE,56643,45221,60000,60,0,OCR,1
26555,Male,TRUE,3,Not Graduate,TRUE,10726,22812,50000,300,1,OCR,0
26556,Female,FALSE,1,Not Graduate,FALSE,76665,13056,50000,240,1,RCR,1
26557,Male,TRUE,2,Graduate,FALSE,59129,2251,50000,360,1,OCR,0
26558,Female,TRUE,3,Graduate,FALSE,61568,3295,50000,240,1,CCR,0
26559,Female,TRUE,3,Graduate,TRUE,53735,41132,60000,180,1,OCR,1
26560,Male,TRUE,1,Not Graduate,FALSE,1405,3105,10000,300,0,OCR,1
26561,Male,FALSE,1,Not Graduate,TRUE,21939,25397,20000,240,0,CCR,0
26562,Female,FALSE,4,,FALSE,24528,,30000,180,1,OCR,1
26563,Male,TRUE,1,,TRUE,11216,44333,10000,300,1,OCR,1
26564,Male,FALSE,3,,TRUE,3384,36264,20000,240,0,CCR,1
26565,Male,FALSE,2,Graduate,TRUE,23354,24991,60000,60,0,OCR,1
26566,Male,FALSE,1,Graduate,FALSE,49338,,10000,240,0,CCR,1
26567,,TRUE,4,Not Graduate,FALSE,79240,11875,20000,360,1,RCR,1
26568,Male,FALSE,1,Not Graduate,TRUE,11244,29749,60000,180,1,OCR,0
26569,Male,FALSE,3,Not Graduate,TRUE,80832,21753,20000,360,0,OCR,0
26570,Female,TRUE,2,Not Graduate,TRUE,26460,24699,40000,360,0,RCR,0
26571,Female,FALSE,1,Not Graduate,TRUE,89195,22255,10000,360,1,OCR,0
26572,Male,FALSE,1,Graduate,TRUE,87434,35997,10000,300,1,RCR,1
26573,Male,,4,Not Graduate,TRUE,39280,11336,60000,180,0,RCR,1
26574,Male,FALSE,0,Graduate,TRUE,99900,32510,40000,180,1,CCR,1
26575,Male,,3,Graduate,TRUE,29411,34076,50000,300,0,OCR,1
26576,Male,TRUE,4,Not Graduate,TRUE,20302,30395,30000,180,0,CCR,1
26577,Female,TRUE,3,Graduate,FALSE,72107,23794,20000,60,0,CCR,0
26578,Female,TRUE,1,Not Graduate,TRUE,75584,,20000,300,1,RCR,1
26579,Male,TRUE,4,Graduate,TRUE,56459,8620,10000,60,0,RCR,0
26580,Male,TRUE,3,Graduate,TRUE,15863,15663,20000,300,0,RCR,1
26581,,FALSE,3,Graduate,TRUE,65271,20900,60000,300,0,OCR,1
26582,Male,TRUE,0,Graduate,TRUE,88427,18033,10000,360,1,RCR,1
26583,Male,TRUE,4,Not Graduate,FALSE,51275,42961,50000,240,1,OCR,1
26584,Female,FALSE,2,Not Graduate,TRUE,75932,46589,30000,360,1,CCR,1
26585,Female,TRUE,2,Not Graduate,FALSE,18810,38348,50000,120,0,OCR,0
26586,Female,TRUE,0,Not Graduate,FALSE,54001,1600,30000,300,0,RCR,1
26587,Male,FALSE,2,Not Graduate,TRUE,18289,3341,20000,300,1,RCR,0
26588,Male,TRUE,3,Not Graduate,FALSE,69162,,50000,300,1,OCR,1
26589,Female,TRUE,3,Not Graduate,TRUE,99646,1238,40000,360,1,OCR,1
26590,Female,TRUE,0,Not Graduate,TRUE,61745,34233,30000,120,1,RCR,0
26591,Female,TRUE,1,Not Graduate,FALSE,6038,2326,10000,300,1,OCR,0
26592,Male,,2,Graduate,FALSE,59819,16828,20000,120,0,RCR,0
26593,Female,TRUE,2,,FALSE,18567,14542,20000,360,1,OCR,1
26594,Male,FALSE,1,,TRUE,17162,,40000,300,1,OCR,0
26595,Male,FALSE,3,Not Graduate,FALSE,96133,5810,50000,60,1,RCR,1
26596,Male,FALSE,4,Not Graduate,FALSE,60461,40302,60000,300,0,RCR,1
26597,Male,FALSE,2,Graduate,FALSE,62931,19533,40000,60,0,OCR,0
26598,Female,TRUE,4,Graduate,FALSE,62144,45183,40000,360,1,RCR,1
26599,Male,FALSE,4,Not Graduate,FALSE,77078,31019,40000,240,1,CCR,1
26600,Female,TRUE,1,Graduate,TRUE,29504,33028,20000,180,1,OCR,0
26601,,TRUE,1,Graduate,FALSE,62074,33889,20000,180,1,OCR,1
26602,Male,FALSE,4,Not Graduate,TRUE,32698,15186,60000,360,1,RCR,1
26603,Female,TRUE,1,Graduate,TRUE,92171,16469,30000,180,1,OCR,1
26604,Male,TRUE,1,Not Graduate,FALSE,26092,22079,40000,360,0,RCR,1
26605,Male,TRUE,1,Graduate,TRUE,60196,21287,10000,120,1,RCR,0
26606,Female,TRUE,0,Not Graduate,FALSE,59128,26194,60000,120,0,RCR,1
26607,Female,TRUE,3,Graduate,TRUE,19026,24537,60000,240,1,CCR,0
26608,Female,FALSE,2,Graduate,TRUE,17804,48331,20000,300,1,OCR,1
26609,Female,TRUE,3,Graduate,TRUE,47936,35079,30000,360,1,RCR,0
26610,Male,TRUE,1,Not Graduate,FALSE,3173,41599,50000,120,1,OCR,0
26611,Male,TRUE,2,Graduate,TRUE,79913,23767,10000,240,1,OCR,1
26612,Female,TRUE,2,Graduate,FALSE,63267,40522,60000,300,0,OCR,0
26613,Female,TRUE,0,,TRUE,20335,46679,60000,300,0,RCR,1
26614,Male,FALSE,1,Not Graduate,TRUE,52086,12662,30000,240,1,CCR,0
26615,Male,FALSE,1,Not Graduate,FALSE,71461,,50000,300,0,RCR,0
26616,Male,FALSE,1,,TRUE,24458,21338,50000,180,1,OCR,0
26617,Female,TRUE,0,Not Graduate,FALSE,86836,9441,50000,120,1,CCR,1
26618,Female,FALSE,4,Graduate,FALSE,72643,16264,10000,180,1,OCR,1
26619,Male,FALSE,0,Not Graduate,TRUE,29370,45862,10000,300,1,OCR,1
26620,,TRUE,1,Graduate,FALSE,31326,35325,10000,240,0,CCR,1
26621,Male,FALSE,0,Not Graduate,TRUE,55681,36133,30000,360,0,OCR,0
26622,Male,FALSE,1,Not Graduate,FALSE,58623,32873,40000,60,0,OCR,1
26623,Male,FALSE,0,Not Graduate,TRUE,36238,,30000,60,1,OCR,1
26624,Female,TRUE,0,Not Graduate,TRUE,61100,9224,60000,360,1,CCR,0
26625,Male,FALSE,2,Graduate,TRUE,85258,49908,20000,120,1,CCR,1
26626,Male,FALSE,2,Not Graduate,TRUE,73325,,50000,360,1,OCR,0
26627,Male,FALSE,2,Not Graduate,FALSE,99476,17039,50000,120,1,OCR,1
26628,Female,,4,,TRUE,66528,29763,20000,360,0,CCR,1
26629,Male,FALSE,2,Not Graduate,TRUE,29896,5941,60000,60,1,OCR,1
26630,Male,TRUE,0,Not Graduate,FALSE,38402,2292,20000,300,1,OCR,0
26631,Male,FALSE,1,Not Graduate,TRUE,59501,45163,10000,360,1,RCR,1
26632,Male,FALSE,3,Graduate,FALSE,2552,26556,50000,360,0,OCR,0
26633,Male,FALSE,0,Graduate,TRUE,39571,23265,40000,60,1,RCR,0
26634,Male,,2,Not Graduate,FALSE,8949,21475,60000,180,0,OCR,1
26635,Female,TRUE,1,Not Graduate,FALSE,98126,44027,40000,360,0,OCR,1
26636,Male,TRUE,3,Not Graduate,FALSE,5090,7807,10000,300,0,OCR,1
26637,Male,FALSE,2,,FALSE,12383,32249,10000,300,0,OCR,1
26638,Female,FALSE,4,Not Graduate,TRUE,82180,32391,50000,120,1,OCR,1
26639,Male,TRUE,0,,FALSE,32627,48369,60000,300,1,OCR,1
26640,Female,TRUE,3,Graduate,FALSE,38588,30382,30000,180,1,OCR,1
26641,Male,TRUE,4,Graduate,TRUE,3133,39371,50000,60,0,OCR,0
26642,Male,TRUE,4,Not Graduate,TRUE,26422,,10000,180,1,OCR,0
26643,Female,FALSE,0,Graduate,TRUE,54794,17209,40000,240,1,OCR,0
26644,Male,FALSE,0,Not Graduate,FALSE,76382,7046,20000,60,1,OCR,0
26645,Female,FALSE,2,Not Graduate,FALSE,93470,7182,30000,360,1,CCR,0
26646,Female,FALSE,2,Not Graduate,FALSE,78894,,30000,60,1,RCR,1
26647,Female,FALSE,0,Graduate,TRUE,49058,13574,10000,300,0,RCR,0
26648,Female,TRUE,3,Not Graduate,FALSE,52422,45977,30000,180,1,CCR,1
26649,Male,FALSE,1,Not Graduate,FALSE,41041,23605,40000,60,0,RCR,1
26650,Female,FALSE,2,Not Graduate,TRUE,39074,23756,30000,300,0,CCR,0
26651,Female,FALSE,4,Graduate,FALSE,98092,39091,10000,180,1,RCR,0
26652,Male,FALSE,4,Graduate,FALSE,71330,17712,50000,120,1,OCR,0
26653,Female,TRUE,3,Not Graduate,TRUE,44083,,10000,240,0,OCR,0
26654,Female,FALSE,1,Graduate,FALSE,24080,46318,50000,120,0,OCR,1
26655,Male,TRUE,2,Not Graduate,FALSE,58707,33385,20000,60,1,OCR,0
26656,Male,FALSE,1,Not Graduate,FALSE,82110,11089,40000,360,1,RCR,0
26657,Female,FALSE,0,,TRUE,69728,48905,20000,360,1,OCR,1
26658,Female,FALSE,4,Graduate,FALSE,72295,,40000,360,1,OCR,1
26659,Male,FALSE,4,Not Graduate,TRUE,56272,,60000,300,1,OCR,1
26660,Female,FALSE,2,Not Graduate,FALSE,86351,35562,30000,360,1,OCR,1
26661,Male,FALSE,2,Not Graduate,TRUE,94213,6998,10000,360,0,OCR,1
26662,Female,TRUE,3,Not Graduate,TRUE,56350,5756,10000,300,1,OCR,1
26663,Female,FALSE,3,,FALSE,9836,48839,30000,180,1,OCR,1
26664,Female,FALSE,1,Graduate,TRUE,36590,,40000,180,1,OCR,0
26665,Male,FALSE,0,Not Graduate,TRUE,31658,4264,60000,240,1,OCR,1
26666,Male,TRUE,2,Not Graduate,TRUE,94906,37190,60000,120,1,OCR,0
26667,Male,FALSE,1,,TRUE,67515,16507,50000,180,1,OCR,1
26668,Male,TRUE,0,Graduate,TRUE,93578,42191,60000,360,1,OCR,0
26669,Male,TRUE,1,Graduate,FALSE,91386,39253,10000,300,1,CCR,0
26670,,TRUE,0,Not Graduate,FALSE,23017,41087,40000,180,1,CCR,1
26671,Male,FALSE,3,Not Graduate,TRUE,45999,33531,50000,300,1,CCR,1
26672,Female,TRUE,3,Not Graduate,FALSE,80018,15128,20000,240,1,CCR,1
26673,Female,TRUE,3,Not Graduate,FALSE,55820,34111,30000,120,1,CCR,1
26674,Female,FALSE,3,Not Graduate,TRUE,27392,1751,40000,180,0,CCR,0
26675,Female,TRUE,3,Not Graduate,TRUE,13127,42793,30000,300,0,RCR,1
26676,Male,TRUE,0,Graduate,TRUE,12666,17981,60000,240,1,CCR,1
26677,Male,TRUE,4,Not Graduate,TRUE,58976,18406,40000,360,1,OCR,1
26678,Male,TRUE,0,Graduate,FALSE,63716,47773,20000,120,1,OCR,1
26679,Male,FALSE,1,Graduate,FALSE,52598,22898,30000,120,1,CCR,0
26680,Male,FALSE,1,Not Graduate,FALSE,49093,26284,40000,180,1,RCR,1
26681,Male,FALSE,1,Not Graduate,TRUE,60196,8652,40000,240,0,CCR,0
26682,Male,FALSE,4,Graduate,TRUE,98940,,10000,360,1,OCR,1
26683,Male,FALSE,4,Graduate,FALSE,67902,22149,20000,360,0,OCR,1
26684,Male,,2,Not Graduate,FALSE,96284,13076,40000,180,1,OCR,1
26685,Male,TRUE,2,Not Graduate,TRUE,51984,17815,60000,120,1,CCR,1
26686,Male,TRUE,0,Graduate,TRUE,55450,8965,10000,60,0,OCR,0
26687,Female,TRUE,0,Not Graduate,TRUE,62169,25165,60000,300,0,RCR,1
26688,Female,TRUE,2,Not Graduate,TRUE,56292,49976,30000,240,0,OCR,1
26689,Male,FALSE,1,Graduate,TRUE,97034,15168,30000,120,1,RCR,1
26690,Male,TRUE,2,Not Graduate,FALSE,30304,19129,10000,360,1,CCR,1
26691,Male,FALSE,2,Graduate,TRUE,77620,5775,60000,360,0,OCR,0
26692,Male,TRUE,2,Not Graduate,TRUE,15855,15820,50000,240,1,OCR,0
26693,Male,TRUE,1,Not Graduate,TRUE,71980,33822,20000,60,0,OCR,1
26694,Male,TRUE,3,,FALSE,14596,27666,10000,60,1,RCR,1
26695,Male,TRUE,3,Not Graduate,TRUE,28825,37582,10000,120,0,OCR,1
26696,Male,TRUE,3,Not Graduate,TRUE,63827,20221,60000,300,1,CCR,1
26697,Male,FALSE,2,Not Graduate,TRUE,61130,,40000,240,1,RCR,0
26698,Male,,3,Not Graduate,FALSE,87041,17424,20000,360,1,OCR,1
26699,Female,FALSE,2,Not Graduate,TRUE,19145,38183,10000,180,1,CCR,0
26700,Male,FALSE,1,,TRUE,11634,9225,60000,300,1,RCR,1
26701,Male,FALSE,0,Not Graduate,TRUE,91605,49054,50000,120,1,CCR,1
26702,Male,FALSE,1,Not Graduate,TRUE,50932,39070,50000,240,1,OCR,1
26703,Male,FALSE,1,Not Graduate,FALSE,1614,20267,10000,360,1,RCR,0
26704,Male,TRUE,3,Not Graduate,TRUE,7081,45942,60000,240,1,OCR,1
26705,Male,TRUE,3,Not Graduate,TRUE,11396,34594,40000,180,0,CCR,1
26706,Male,TRUE,1,Not Graduate,FALSE,7528,8022,40000,120,0,CCR,1
26707,Male,FALSE,0,Graduate,TRUE,52348,19498,40000,180,1,OCR,0
26708,Female,FALSE,1,Graduate,TRUE,31009,36032,10000,300,1,OCR,1
26709,Female,TRUE,0,Not Graduate,TRUE,31725,6080,10000,360,1,RCR,1
26710,Female,FALSE,1,Graduate,FALSE,88259,29219,10000,120,1,OCR,1
26711,Male,FALSE,0,Graduate,TRUE,18363,,60000,240,1,OCR,1
26712,Female,TRUE,2,Not Graduate,FALSE,84148,33010,50000,300,0,RCR,0
26713,Male,TRUE,3,Not Graduate,TRUE,75129,5205,60000,120,0,CCR,1
26714,Male,FALSE,2,Not Graduate,TRUE,26117,,50000,120,0,OCR,1
26715,Female,FALSE,0,Graduate,TRUE,64296,8412,50000,300,0,CCR,1
26716,Male,TRUE,4,Graduate,TRUE,52101,5182,60000,180,1,RCR,1
26717,Female,FALSE,0,Not Graduate,TRUE,89866,28871,30000,300,1,CCR,1
26718,Male,FALSE,2,Not Graduate,TRUE,32723,39333,20000,180,1,CCR,0
26719,Male,TRUE,2,Graduate,TRUE,19629,25447,20000,120,1,RCR,1
26720,Female,TRUE,2,Not Graduate,TRUE,38033,44797,10000,360,1,CCR,1
26721,Female,FALSE,1,Graduate,FALSE,85282,8744,20000,120,0,OCR,1
26722,Male,TRUE,1,,TRUE,37560,34222,30000,300,1,OCR,1
26723,Male,TRUE,1,Not Graduate,FALSE,80208,49851,20000,300,0,OCR,1
26724,Male,TRUE,3,Graduate,TRUE,50617,16667,10000,180,1,OCR,1
26725,Male,TRUE,4,Not Graduate,FALSE,86960,19510,60000,360,1,RCR,0
26726,Male,TRUE,2,Not Graduate,TRUE,4477,,20000,240,1,CCR,0
26727,Male,FALSE,1,Graduate,FALSE,71038,16247,50000,120,1,OCR,1
26728,Female,TRUE,0,,TRUE,57214,15632,60000,300,1,RCR,1
26729,Male,TRUE,4,Not Graduate,TRUE,54602,1063,10000,120,0,CCR,0
26730,Male,FALSE,3,Not Graduate,TRUE,95301,8812,30000,300,1,CCR,1
26731,Female,TRUE,3,Graduate,FALSE,38136,15517,30000,240,1,OCR,1
26732,Female,FALSE,1,Not Graduate,TRUE,97758,40428,30000,120,1,RCR,1
26733,Male,TRUE,2,Not Graduate,FALSE,41050,43109,30000,120,0,OCR,1
26734,Male,TRUE,3,Graduate,FALSE,5480,,20000,300,0,CCR,0
26735,Male,FALSE,1,Graduate,FALSE,55936,22937,30000,60,0,RCR,0
26736,Male,TRUE,2,Not Graduate,FALSE,14784,6344,20000,240,1,RCR,1
26737,Male,FALSE,3,Graduate,TRUE,21226,9637,50000,180,0,OCR,1
26738,Male,FALSE,3,Not Graduate,TRUE,22797,49249,50000,360,1,OCR,1
26739,Male,FALSE,3,Not Graduate,TRUE,37450,44875,40000,60,1,OCR,1
26740,Female,TRUE,4,Not Graduate,TRUE,1632,14087,50000,360,0,OCR,1
26741,Male,FALSE,2,Not Graduate,TRUE,15897,41034,20000,180,0,OCR,0
26742,Male,FALSE,3,Graduate,FALSE,62588,38139,50000,180,1,OCR,1
26743,Male,TRUE,0,Not Graduate,TRUE,91087,13256,30000,180,0,RCR,1
26744,Male,FALSE,2,Graduate,TRUE,94930,16887,20000,240,1,CCR,0
26745,Male,FALSE,0,Graduate,TRUE,62892,49238,20000,360,0,CCR,1
26746,Male,FALSE,4,Not Graduate,FALSE,26687,44584,60000,60,1,RCR,0
26747,Male,FALSE,3,Not Graduate,FALSE,6408,7997,40000,300,1,CCR,0
26748,Male,TRUE,2,Not Graduate,TRUE,63190,45199,60000,180,0,OCR,1
26749,Female,FALSE,4,Not Graduate,FALSE,17194,8767,10000,240,1,OCR,1
26750,Male,TRUE,1,Not Graduate,TRUE,92040,3552,50000,360,0,RCR,0
26751,Female,FALSE,0,Not Graduate,TRUE,92715,4722,30000,300,1,RCR,0
26752,Male,FALSE,3,Graduate,FALSE,77432,9561,20000,360,1,OCR,0
26753,Male,TRUE,1,Not Graduate,FALSE,71413,2799,50000,180,0,RCR,0
26754,Female,FALSE,4,Graduate,TRUE,13783,27128,10000,120,1,RCR,1
26755,Male,FALSE,2,Graduate,TRUE,59748,,30000,240,1,RCR,0
26756,Male,,1,,TRUE,92404,,50000,120,1,OCR,1
26757,Female,FALSE,0,Not Graduate,FALSE,15551,46858,10000,120,1,OCR,1
26758,Female,FALSE,1,Not Graduate,TRUE,44172,49595,10000,300,1,OCR,1
26759,Male,TRUE,3,Graduate,FALSE,14505,,30000,180,1,CCR,0
26760,Male,TRUE,3,Not Graduate,FALSE,80041,25980,50000,240,1,OCR,1
26761,Female,FALSE,2,Graduate,TRUE,74416,33897,10000,120,0,OCR,0
26762,Male,TRUE,2,Not Graduate,FALSE,36978,8622,50000,300,1,OCR,1
26763,Male,TRUE,3,,TRUE,69788,3379,50000,120,1,OCR,1
26764,Male,TRUE,2,,FALSE,61064,5121,20000,120,1,OCR,1
26765,Male,FALSE,3,Not Graduate,FALSE,89168,46086,10000,240,0,RCR,1
26766,Male,FALSE,4,Graduate,TRUE,71141,,30000,360,1,CCR,1
26767,Female,TRUE,0,Graduate,TRUE,1101,18437,60000,180,0,CCR,1
26768,Male,TRUE,0,Graduate,TRUE,30132,8829,20000,360,0,OCR,1
26769,Female,TRUE,4,Graduate,TRUE,58665,40616,30000,240,1,CCR,0
26770,Male,FALSE,2,Not Graduate,FALSE,79509,43794,40000,120,0,OCR,1
26771,Female,TRUE,2,Not Graduate,TRUE,99204,40364,10000,180,0,CCR,1
26772,Male,FALSE,4,Graduate,FALSE,61032,20598,60000,240,1,OCR,1
26773,Male,TRUE,4,Not Graduate,TRUE,71792,1955,50000,120,1,OCR,1
26774,Male,TRUE,1,Not Graduate,TRUE,30225,18456,40000,180,1,OCR,0
26775,Male,FALSE,0,Not Graduate,FALSE,47672,38550,60000,180,1,OCR,0
26776,Male,TRUE,3,Not Graduate,TRUE,62890,,20000,60,0,RCR,0
26777,Male,TRUE,4,Not Graduate,TRUE,37547,28211,10000,60,1,OCR,0
26778,Male,FALSE,0,Not Graduate,FALSE,77375,12480,20000,180,1,CCR,1
26779,Male,FALSE,1,Not Graduate,TRUE,82627,2009,10000,60,1,OCR,1
26780,Female,TRUE,4,Graduate,FALSE,61172,27125,40000,180,1,CCR,1
26781,,TRUE,3,Not Graduate,TRUE,41109,8532,30000,360,1,CCR,1
26782,Male,TRUE,3,Not Graduate,FALSE,39273,7454,60000,240,0,RCR,0
26783,Male,FALSE,4,Not Graduate,FALSE,85226,16941,40000,360,1,RCR,0
26784,Female,FALSE,4,Not Graduate,FALSE,76719,18520,50000,360,0,OCR,1
26785,Male,TRUE,3,Graduate,TRUE,69457,10587,30000,180,0,OCR,0
26786,Female,TRUE,3,Graduate,FALSE,79069,1996,10000,180,1,OCR,1
26787,Female,TRUE,3,Not Graduate,TRUE,73333,15769,50000,120,1,OCR,1
26788,Male,FALSE,0,Not Graduate,FALSE,5459,17158,30000,300,0,OCR,0
26789,Female,FALSE,3,Graduate,TRUE,36579,,40000,240,1,RCR,1
26790,Male,TRUE,1,Not Graduate,FALSE,95816,28943,40000,300,0,OCR,0
26791,Male,TRUE,0,Graduate,TRUE,62290,44591,40000,180,1,OCR,1
26792,Male,FALSE,3,Graduate,FALSE,13257,24774,20000,60,1,OCR,1
26793,Male,FALSE,2,Not Graduate,FALSE,72610,40303,50000,120,0,CCR,1
26794,Male,TRUE,2,Not Graduate,TRUE,94511,41808,10000,360,1,OCR,0
26795,Male,FALSE,4,Not Graduate,FALSE,14909,10912,10000,300,1,OCR,1
26796,Male,TRUE,0,Not Graduate,TRUE,7806,8719,60000,120,1,OCR,1
26797,Male,FALSE,1,Graduate,TRUE,63266,28384,30000,360,1,OCR,0
26798,Female,TRUE,4,Graduate,TRUE,89029,21170,30000,300,1,OCR,1
26799,Male,TRUE,1,Not Graduate,TRUE,27371,31063,40000,240,1,OCR,1
26800,Female,FALSE,0,,TRUE,23584,41381,50000,240,0,OCR,1
26801,Male,FALSE,3,Graduate,TRUE,91174,47241,60000,60,1,OCR,0
