id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
4517,Female,Loyal Customer,32,Business travel,Business,2502,0,0,0,2,5,5,5,5,5,4,5,4,4,5,0,0.0,1
4518,Female,Loyal Customer,64,Business travel,Eco,84,3,2,2,2,2,5,4,4,4,3,4,1,4,1,10,16.0,1
4519,Female,Loyal Customer,23,Business travel,Business,484,3,5,2,5,3,2,3,3,1,5,3,1,3,3,0,0.0,0
4520,Female,disloyal Customer,21,Business travel,Eco,264,4,0,4,1,1,4,1,1,4,5,2,5,4,1,0,0.0,1
4521,Male,Loyal Customer,30,Business travel,Business,2845,5,5,5,5,1,2,1,1,3,4,3,5,1,1,0,0.0,1
4522,Male,Loyal Customer,48,Business travel,Eco Plus,626,4,1,3,3,4,4,4,4,1,1,3,1,4,4,8,9.0,0
4523,Male,Loyal Customer,59,Business travel,Eco,721,4,1,1,1,4,4,4,4,3,4,4,1,5,4,0,0.0,1
4524,Male,Loyal Customer,43,Personal Travel,Eco,2475,3,4,3,4,3,1,1,3,2,3,4,1,5,1,11,0.0,0
4525,Female,Loyal Customer,51,Business travel,Eco,689,3,3,3,3,4,5,3,3,3,3,3,2,3,1,0,0.0,1
4526,Male,disloyal Customer,28,Business travel,Eco,605,3,3,4,3,1,4,1,1,2,3,3,2,3,1,0,0.0,0
4527,Female,Loyal Customer,9,Business travel,Business,2590,4,4,4,4,4,4,4,4,5,5,4,4,4,4,0,0.0,1
4528,Male,Loyal Customer,64,Personal Travel,Eco,937,2,3,2,2,1,2,1,1,1,5,3,2,5,1,0,0.0,0
4529,Male,Loyal Customer,37,Business travel,Business,187,1,1,1,1,2,5,2,4,4,4,5,2,4,4,2,3.0,1
4530,Male,disloyal Customer,24,Business travel,Eco,1222,3,3,3,4,4,3,4,4,4,3,4,4,4,4,3,0.0,0
4531,Female,Loyal Customer,63,Personal Travel,Eco,834,3,4,3,3,3,4,4,1,1,3,1,4,1,3,0,0.0,0
4532,Male,Loyal Customer,53,Personal Travel,Business,404,4,5,5,3,5,3,3,1,3,5,2,3,2,3,61,134.0,0
4533,Female,Loyal Customer,52,Business travel,Business,965,2,2,2,2,4,4,4,5,5,5,5,5,5,3,0,0.0,1
4534,Female,Loyal Customer,17,Personal Travel,Eco,894,4,4,4,4,3,4,3,3,4,5,4,3,5,3,0,0.0,0
4535,Male,Loyal Customer,54,Business travel,Business,370,2,2,2,2,4,5,5,4,4,4,4,4,4,5,22,16.0,1
4536,Female,disloyal Customer,37,Business travel,Eco,153,3,1,3,4,4,3,4,4,1,4,3,4,4,4,0,0.0,0
4537,Male,Loyal Customer,36,Business travel,Business,2451,5,5,5,5,2,5,4,4,4,4,4,4,4,3,0,0.0,1
4538,Male,Loyal Customer,50,Business travel,Business,2719,1,2,1,1,3,5,4,5,5,4,5,3,5,5,3,0.0,1
4539,Male,Loyal Customer,30,Business travel,Business,1504,2,2,2,2,4,4,4,4,1,1,1,2,2,4,0,0.0,1
4540,Male,Loyal Customer,60,Business travel,Business,2726,5,5,5,5,5,5,4,5,5,5,5,5,5,3,0,3.0,1
4541,Male,Loyal Customer,58,Business travel,Business,483,3,3,3,3,5,5,4,4,4,4,4,4,4,3,12,23.0,1
4542,Male,disloyal Customer,43,Business travel,Eco,328,4,0,4,5,3,4,3,3,5,2,4,2,4,3,1,0.0,1
4543,Male,Loyal Customer,54,Business travel,Business,2421,3,3,3,3,4,5,5,3,3,4,3,5,3,3,0,0.0,1
4544,Male,Loyal Customer,13,Personal Travel,Eco,228,4,5,4,4,2,4,2,2,4,2,5,5,5,2,0,0.0,0
4545,Female,Loyal Customer,59,Personal Travel,Eco,228,2,4,2,4,5,3,3,5,5,2,2,4,5,4,64,48.0,0
4546,Female,Loyal Customer,57,Business travel,Business,2445,1,1,1,1,4,5,5,3,3,3,3,5,3,4,0,0.0,1
4547,Male,disloyal Customer,23,Business travel,Eco,950,2,2,2,3,5,2,5,5,4,2,5,4,4,5,0,0.0,0
4548,Male,disloyal Customer,18,Business travel,Eco,645,4,0,4,3,5,4,3,5,4,1,5,1,5,5,0,1.0,1
4549,Male,Loyal Customer,35,Personal Travel,Eco,1298,5,5,5,3,2,5,2,2,4,3,3,5,4,2,0,0.0,1
4550,Male,disloyal Customer,23,Business travel,Eco,631,5,0,5,1,2,5,2,2,3,3,5,4,4,2,19,22.0,1
4551,Female,Loyal Customer,45,Personal Travel,Eco,192,1,5,1,4,4,4,4,1,1,1,1,4,1,3,0,0.0,0
4552,Male,Loyal Customer,53,Personal Travel,Eco,258,1,5,1,4,1,1,1,1,5,2,1,3,1,1,36,34.0,0
4553,Male,Loyal Customer,31,Business travel,Business,1565,1,1,1,1,5,5,5,5,3,3,5,4,5,5,7,17.0,1
4554,Female,Loyal Customer,42,Business travel,Business,1543,5,5,5,5,3,4,4,2,2,2,2,4,2,4,7,8.0,1
4555,Female,Loyal Customer,8,Personal Travel,Eco,592,3,3,3,3,2,3,2,2,3,1,4,5,4,2,3,0.0,0
4556,Male,Loyal Customer,58,Personal Travel,Eco,1099,5,3,5,2,2,5,2,2,3,1,4,2,2,2,0,0.0,1
4557,Female,Loyal Customer,62,Personal Travel,Eco,594,1,3,1,3,2,4,3,2,2,1,2,4,2,3,0,5.0,0
4558,Male,Loyal Customer,33,Personal Travel,Eco,1096,3,3,3,3,4,3,4,4,1,2,3,3,3,4,0,0.0,0
4559,Female,Loyal Customer,15,Personal Travel,Eco,458,3,4,3,3,2,3,2,2,5,5,5,4,3,2,8,1.0,0
4560,Female,disloyal Customer,50,Business travel,Eco,101,3,4,3,3,1,3,1,1,2,4,2,5,1,1,0,0.0,0
4561,Male,Loyal Customer,31,Business travel,Eco Plus,920,1,4,4,4,1,1,1,1,1,3,4,4,4,1,0,0.0,0
4562,Male,Loyal Customer,7,Personal Travel,Eco,602,2,1,2,4,4,2,4,4,4,2,3,2,4,4,1,0.0,0
4563,Female,Loyal Customer,47,Business travel,Business,2378,4,4,4,4,2,5,4,5,5,5,5,4,5,5,0,8.0,1
4564,Male,Loyal Customer,62,Personal Travel,Eco,438,3,3,3,3,5,3,5,5,1,1,3,3,3,5,0,1.0,0
4565,Male,disloyal Customer,26,Business travel,Eco,578,3,3,2,3,2,1,1,1,4,2,1,1,5,1,131,121.0,0
4566,Female,Loyal Customer,14,Personal Travel,Eco,862,3,4,3,4,1,3,1,1,5,5,5,5,5,1,35,23.0,0
4567,Male,Loyal Customer,50,Business travel,Business,1644,3,3,1,3,5,4,5,5,5,5,4,5,5,5,0,0.0,1
4568,Male,Loyal Customer,9,Personal Travel,Eco,489,3,0,3,5,1,3,4,1,5,5,5,4,5,1,0,0.0,0
4569,Female,disloyal Customer,33,Business travel,Eco,1297,2,2,2,2,1,2,1,1,3,4,1,1,1,1,10,35.0,0
4570,Male,Loyal Customer,12,Personal Travel,Eco,2125,5,1,5,3,2,5,2,2,3,3,3,1,4,2,37,21.0,1
4571,Male,Loyal Customer,8,Personal Travel,Eco,993,2,3,2,4,2,2,2,2,4,5,3,3,4,2,0,5.0,0
4572,Female,disloyal Customer,29,Business travel,Eco,964,4,4,4,3,1,4,1,1,2,3,2,3,4,1,0,0.0,1
4573,Female,Loyal Customer,70,Personal Travel,Business,240,3,4,3,1,4,5,4,4,4,3,4,4,4,4,0,0.0,0
4574,Female,Loyal Customer,27,Personal Travel,Eco,2556,4,4,4,3,5,4,5,5,4,5,5,4,5,5,3,0.0,0
4575,Female,Loyal Customer,28,Personal Travel,Eco,319,1,5,2,1,4,2,4,4,1,1,5,5,4,4,0,0.0,0
4576,Male,Loyal Customer,43,Personal Travel,Eco,781,2,3,2,3,3,2,3,3,3,3,4,4,3,3,38,48.0,0
4577,Female,Loyal Customer,46,Business travel,Business,3261,4,4,4,4,4,4,4,4,4,4,5,4,4,5,0,0.0,1
4578,Female,Loyal Customer,53,Personal Travel,Eco,181,2,4,2,1,1,3,1,3,3,2,3,2,3,1,0,0.0,0
4579,Female,Loyal Customer,57,Business travel,Business,1846,5,5,4,5,5,5,4,5,5,5,5,5,5,4,32,48.0,1
4580,Female,Loyal Customer,38,Personal Travel,Eco,985,4,5,4,4,1,4,1,1,5,5,4,3,5,1,0,0.0,1
4581,Male,Loyal Customer,42,Business travel,Business,110,1,1,1,1,2,3,2,5,5,5,4,1,5,2,0,0.0,1
4582,Male,Loyal Customer,53,Personal Travel,Business,591,4,4,4,5,5,2,4,4,4,4,4,4,4,3,0,0.0,1
4583,Female,Loyal Customer,48,Business travel,Business,3889,1,1,4,1,2,5,5,4,4,4,4,4,4,3,4,10.0,1
4584,Male,Loyal Customer,8,Personal Travel,Eco,1956,2,2,2,4,4,2,3,4,2,4,2,3,3,4,0,0.0,0
4585,Female,Loyal Customer,47,Business travel,Business,719,5,5,5,5,3,4,5,4,4,4,4,4,4,5,0,3.0,1
4586,Female,Loyal Customer,36,Personal Travel,Eco,73,3,1,3,4,4,3,1,4,3,4,4,1,4,4,18,15.0,0
4587,Female,Loyal Customer,54,Business travel,Business,414,4,4,5,4,5,4,4,5,5,5,5,5,5,4,0,0.0,1
4588,Female,Loyal Customer,44,Business travel,Business,2144,1,1,1,1,4,4,5,4,4,4,4,3,4,3,0,8.0,1
4589,Male,Loyal Customer,41,Business travel,Eco Plus,1065,4,1,1,1,4,4,4,4,1,4,2,1,2,4,0,0.0,0
4590,Male,Loyal Customer,56,Business travel,Business,3319,3,3,3,3,2,4,5,4,4,4,4,5,4,3,0,0.0,1
4591,Male,Loyal Customer,50,Business travel,Eco,347,4,3,3,3,4,4,4,4,2,5,4,4,5,4,0,1.0,1
4592,Male,Loyal Customer,49,Business travel,Business,1575,3,3,3,3,2,4,5,5,5,5,5,5,5,3,5,18.0,1
4593,Male,Loyal Customer,66,Personal Travel,Eco,1276,1,4,1,1,1,1,1,1,4,5,4,3,4,1,0,0.0,0
4594,Male,Loyal Customer,23,Business travel,Business,2858,5,5,5,5,4,4,4,4,5,4,5,3,5,4,7,0.0,1
4595,Male,Loyal Customer,40,Business travel,Business,2753,1,1,1,1,2,4,4,4,4,4,4,3,4,4,0,0.0,1
4596,Female,Loyal Customer,27,Business travel,Business,1739,4,3,4,4,5,5,5,5,5,4,4,3,5,5,0,0.0,1
4597,Male,Loyal Customer,50,Business travel,Business,2168,3,3,3,3,2,4,5,5,5,5,5,4,5,4,6,24.0,1
4598,Female,Loyal Customer,65,Business travel,Business,1800,1,1,1,1,5,5,1,4,4,4,4,4,4,2,0,,1
4599,Female,Loyal Customer,55,Business travel,Business,3912,0,1,1,1,5,1,4,5,5,5,5,5,5,1,9,0.0,1
4600,Male,Loyal Customer,25,Personal Travel,Business,475,3,4,3,1,3,3,3,3,2,5,5,3,1,3,0,0.0,0
4601,Male,Loyal Customer,33,Business travel,Business,173,4,4,4,4,5,5,5,5,5,3,4,5,5,5,0,0.0,1
4602,Male,Loyal Customer,29,Personal Travel,Eco,1448,1,3,1,4,1,1,1,1,1,3,5,5,1,1,0,0.0,0
4603,Male,Loyal Customer,55,Personal Travel,Eco,1066,1,4,1,5,4,1,5,4,5,2,4,5,4,4,0,0.0,0
4604,Male,Loyal Customer,58,Business travel,Business,2959,1,1,1,1,5,5,5,4,4,4,4,3,4,4,0,0.0,1
4605,Male,Loyal Customer,27,Personal Travel,Eco,1090,2,4,2,1,5,2,5,5,1,2,5,4,3,5,0,0.0,0
4606,Female,Loyal Customer,46,Business travel,Business,737,4,4,4,4,3,4,5,4,4,4,4,3,4,4,0,10.0,1
4607,Female,Loyal Customer,48,Business travel,Eco,239,4,1,1,1,3,4,4,4,4,4,4,4,4,3,81,75.0,0
4608,Male,disloyal Customer,45,Business travel,Eco,449,3,2,3,2,2,3,2,2,4,3,2,3,2,2,64,52.0,0
4609,Female,Loyal Customer,27,Personal Travel,Eco,399,3,5,3,2,1,3,1,1,3,4,5,5,4,1,0,0.0,0
4610,Male,disloyal Customer,24,Business travel,Business,691,4,5,3,4,2,3,2,2,3,3,5,4,5,2,9,3.0,1
4611,Male,Loyal Customer,40,Business travel,Eco,240,2,5,5,5,2,2,2,2,1,4,3,3,4,2,0,8.0,0
4612,Female,Loyal Customer,10,Personal Travel,Eco Plus,416,1,3,1,4,2,1,3,2,5,3,5,2,1,2,26,18.0,0
4613,Male,Loyal Customer,56,Business travel,Eco,337,1,4,4,4,1,1,1,1,2,3,3,4,3,1,63,55.0,0
4614,Male,Loyal Customer,52,Personal Travel,Eco Plus,1028,1,5,1,3,2,1,2,2,5,4,5,4,4,2,0,0.0,0
4615,Female,disloyal Customer,75,Business travel,Eco,349,3,0,3,1,4,3,4,4,4,5,5,4,4,4,0,0.0,0
4616,Male,Loyal Customer,41,Business travel,Eco,493,4,4,4,4,4,4,4,4,2,4,4,5,2,4,40,23.0,1
4617,Male,Loyal Customer,45,Business travel,Business,3885,0,0,0,1,4,4,5,3,3,3,3,3,3,3,0,3.0,1
4618,Female,disloyal Customer,16,Business travel,Business,591,4,4,4,3,3,4,3,3,3,5,4,4,4,3,0,0.0,1
4619,Female,Loyal Customer,44,Business travel,Business,888,1,2,5,2,5,3,3,1,1,1,1,4,1,3,0,0.0,0
4620,Male,Loyal Customer,10,Business travel,Business,733,4,4,4,4,5,5,5,5,4,4,5,5,4,5,0,0.0,1
4621,Female,Loyal Customer,47,Personal Travel,Eco,526,5,4,5,3,2,4,4,2,2,5,2,5,2,4,0,10.0,1
4622,Male,Loyal Customer,41,Business travel,Business,2714,2,2,2,2,3,4,5,5,5,5,5,5,5,3,0,0.0,1
4623,Female,disloyal Customer,24,Business travel,Eco,119,4,3,4,3,4,4,4,2,3,3,3,4,2,4,172,189.0,0
4624,Female,disloyal Customer,50,Business travel,Eco,192,3,3,3,4,4,3,4,4,2,1,4,1,4,4,1,11.0,0
4625,Male,Loyal Customer,77,Business travel,Business,1629,3,4,3,3,3,2,2,3,3,3,3,3,3,4,0,6.0,0
4626,Male,Loyal Customer,35,Personal Travel,Eco,247,3,5,3,4,1,3,1,1,4,2,4,4,4,1,0,0.0,0
4627,Female,Loyal Customer,50,Business travel,Business,3931,1,1,1,1,4,5,5,2,2,2,2,3,2,3,9,5.0,1
4628,Male,Loyal Customer,56,Business travel,Business,2396,2,2,2,2,4,4,4,5,5,5,5,3,5,3,9,0.0,1
4629,Male,Loyal Customer,62,Personal Travel,Eco,696,4,5,4,4,5,4,5,5,4,5,5,3,5,5,28,19.0,0
4630,Male,Loyal Customer,41,Business travel,Business,238,2,2,2,2,3,4,4,4,4,4,4,4,4,4,0,0.0,1
4631,Female,Loyal Customer,58,Personal Travel,Eco,907,1,4,1,1,5,4,4,2,2,1,2,5,2,3,7,19.0,0
4632,Male,Loyal Customer,25,Business travel,Eco Plus,612,0,3,0,3,5,0,5,5,1,2,3,2,1,5,0,18.0,1
4633,Female,Loyal Customer,9,Personal Travel,Business,697,2,2,3,3,3,3,3,3,3,4,4,3,3,3,0,0.0,0
4634,Female,Loyal Customer,14,Personal Travel,Eco,337,4,5,5,2,2,5,2,2,4,4,4,4,5,2,0,0.0,0
4635,Female,Loyal Customer,50,Business travel,Business,358,2,2,2,2,4,4,5,2,2,2,2,4,2,3,0,0.0,1
4636,Female,Loyal Customer,48,Personal Travel,Eco,883,4,3,4,3,3,3,3,4,4,4,4,4,4,4,0,0.0,1
4637,Female,disloyal Customer,22,Business travel,Eco,194,4,0,4,2,3,4,3,3,3,2,5,4,4,3,0,0.0,1
4638,Male,Loyal Customer,46,Personal Travel,Eco,2588,2,5,2,1,2,5,5,3,2,4,1,5,1,5,0,27.0,0
4639,Female,disloyal Customer,29,Business travel,Eco,1044,2,2,2,3,5,2,5,5,4,4,4,4,3,5,44,36.0,0
4640,Male,Loyal Customer,44,Business travel,Business,742,4,4,4,4,5,5,4,3,3,4,3,5,3,3,0,0.0,1
4641,Female,Loyal Customer,13,Personal Travel,Eco,1744,2,5,2,2,1,2,1,1,5,2,5,3,4,1,3,16.0,0
4642,Female,Loyal Customer,32,Personal Travel,Eco,2556,4,3,4,4,4,2,2,3,3,3,4,2,3,2,39,52.0,0
4643,Female,Loyal Customer,45,Business travel,Eco,651,2,1,1,1,3,3,4,2,2,2,2,3,2,3,24,15.0,0
4644,Male,Loyal Customer,54,Business travel,Eco,399,4,1,2,1,4,4,4,4,3,1,1,5,5,4,0,0.0,1
4645,Female,Loyal Customer,53,Business travel,Business,1005,2,2,2,2,5,4,4,4,4,4,4,5,4,3,0,0.0,1
4646,Female,Loyal Customer,62,Business travel,Business,446,3,3,3,3,3,3,2,5,5,5,5,2,5,3,0,0.0,1
4647,Male,Loyal Customer,39,Personal Travel,Eco,388,4,3,4,3,1,4,1,1,3,4,4,2,1,1,0,20.0,0
4648,Male,Loyal Customer,24,Personal Travel,Eco,255,3,5,3,4,5,3,5,5,1,3,5,2,3,5,18,17.0,0
4649,Male,Loyal Customer,69,Business travel,Eco Plus,239,3,4,4,4,3,3,3,3,3,4,3,4,2,3,18,1.0,1
4650,Female,Loyal Customer,42,Personal Travel,Eco,874,2,5,2,4,3,5,4,3,3,2,1,4,3,3,0,0.0,0
4651,Male,Loyal Customer,27,Personal Travel,Eco,580,3,4,3,3,2,3,2,2,4,4,4,3,5,2,6,4.0,0
4652,Female,disloyal Customer,30,Business travel,Eco,416,1,0,1,3,1,1,2,1,4,2,3,2,2,1,15,4.0,0
4653,Female,Loyal Customer,7,Personal Travel,Eco,223,3,5,3,3,3,3,3,3,3,5,4,3,4,3,11,18.0,0
4654,Male,disloyal Customer,27,Business travel,Eco,581,4,1,4,4,3,4,3,3,1,3,3,3,4,3,20,21.0,0
4655,Male,Loyal Customer,54,Personal Travel,Eco,503,2,4,2,1,5,2,5,5,3,5,5,4,4,5,0,0.0,0
4656,Female,Loyal Customer,64,Personal Travel,Eco,744,2,4,2,1,3,4,5,4,4,2,1,2,4,4,0,6.0,0
4657,Female,disloyal Customer,39,Business travel,Business,1139,4,4,4,5,2,4,3,2,3,4,5,5,5,2,0,11.0,1
4658,Female,Loyal Customer,41,Business travel,Eco,1045,5,5,5,5,5,5,5,5,5,5,1,2,2,5,0,0.0,1
4659,Female,Loyal Customer,32,Business travel,Business,3465,2,2,2,2,4,4,4,4,2,2,4,5,5,4,0,2.0,1
4660,Female,disloyal Customer,22,Business travel,Eco,1235,4,4,4,3,5,4,5,5,3,5,5,3,5,5,0,0.0,0
4661,Female,disloyal Customer,24,Business travel,Eco,95,2,3,2,4,5,2,5,5,3,4,3,3,3,5,0,0.0,0
4662,Male,disloyal Customer,28,Business travel,Business,280,4,4,4,3,4,4,3,4,5,5,4,4,4,4,0,0.0,1
4663,Female,Loyal Customer,26,Personal Travel,Eco,785,1,5,1,5,1,1,5,1,5,3,4,4,5,1,32,39.0,0
4664,Female,Loyal Customer,66,Business travel,Eco,331,4,5,5,5,2,3,3,3,3,4,3,2,3,3,0,0.0,1
4665,Female,Loyal Customer,23,Business travel,Business,1662,4,4,4,4,5,5,5,5,4,5,4,4,4,5,18,23.0,1
4666,Female,disloyal Customer,30,Business travel,Eco,221,2,5,2,1,4,2,4,4,2,1,2,4,3,4,0,1.0,0
4667,Female,Loyal Customer,48,Business travel,Business,1598,4,4,4,4,5,4,4,4,4,4,4,3,4,4,0,0.0,1
4668,Female,disloyal Customer,25,Business travel,Eco,191,1,2,1,4,3,1,4,3,1,1,4,4,3,3,0,0.0,0
4669,Female,Loyal Customer,51,Business travel,Business,2133,2,5,5,5,2,4,4,2,2,2,2,1,2,2,114,104.0,0
4670,Male,disloyal Customer,23,Business travel,Eco,431,5,0,5,5,1,5,1,1,5,2,5,4,4,1,0,0.0,1
4671,Male,Loyal Customer,21,Personal Travel,Eco,765,0,1,0,4,4,0,4,4,1,4,3,4,4,4,0,0.0,1
4672,Male,Loyal Customer,46,Business travel,Business,1400,2,2,5,2,2,5,5,4,4,4,4,5,4,3,0,4.0,1
4673,Female,disloyal Customer,27,Business travel,Business,247,3,4,4,5,3,4,3,3,3,4,5,4,4,3,0,0.0,0
4674,Male,Loyal Customer,68,Business travel,Eco Plus,965,4,3,3,3,4,4,4,4,3,3,4,3,4,4,67,61.0,0
4675,Female,Loyal Customer,57,Personal Travel,Eco,802,3,4,3,3,4,5,1,1,1,3,1,5,1,5,1,0.0,0
4676,Female,Loyal Customer,21,Business travel,Business,762,3,3,3,3,4,5,4,4,4,5,5,4,4,4,19,0.0,1
4677,Male,Loyal Customer,45,Business travel,Eco,533,1,2,2,2,1,1,1,1,4,2,2,1,3,1,0,1.0,0
4678,Male,Loyal Customer,70,Personal Travel,Eco,544,1,4,1,5,1,1,4,1,5,3,3,3,4,1,43,24.0,0
4679,Female,Loyal Customer,27,Personal Travel,Eco,169,1,4,1,3,3,1,3,3,5,3,5,5,4,3,40,33.0,0
4680,Female,Loyal Customer,37,Personal Travel,Eco,1171,2,5,2,2,4,2,4,4,5,5,3,3,5,4,0,0.0,0
4681,Female,Loyal Customer,32,Business travel,Business,1609,5,5,5,5,5,5,5,5,4,2,3,3,5,5,0,0.0,1
4682,Female,Loyal Customer,27,Business travel,Business,2815,3,4,3,3,4,4,4,4,3,5,5,5,4,4,0,0.0,1
4683,Female,Loyal Customer,50,Business travel,Business,1416,3,3,3,3,3,4,5,4,4,4,4,5,4,3,0,0.0,1
4684,Male,disloyal Customer,44,Business travel,Business,228,3,3,3,4,3,3,3,3,2,2,4,4,3,3,0,3.0,0
4685,Male,Loyal Customer,38,Business travel,Business,3611,4,4,4,4,3,4,5,5,5,5,5,4,5,4,23,26.0,1
4686,Female,Loyal Customer,41,Business travel,Business,2072,3,3,2,3,2,4,4,4,4,4,4,4,4,4,26,32.0,1
4687,Female,Loyal Customer,63,Personal Travel,Eco,861,1,2,1,4,4,4,4,5,5,1,5,2,5,1,0,0.0,0
4688,Male,Loyal Customer,43,Business travel,Business,2724,4,4,5,4,1,2,2,2,2,2,2,3,2,2,0,0.0,1
4689,Female,disloyal Customer,32,Business travel,Business,302,3,3,3,2,3,3,3,3,3,2,5,4,5,3,0,0.0,0
4690,Male,Loyal Customer,32,Personal Travel,Eco Plus,308,3,4,3,3,2,3,2,2,3,2,4,5,5,2,8,2.0,0
4691,Male,disloyal Customer,26,Business travel,Business,935,5,5,5,2,1,5,1,1,5,5,5,3,5,1,7,1.0,1
4692,Female,disloyal Customer,37,Business travel,Eco,453,2,4,2,3,3,2,3,3,4,4,4,2,3,3,0,0.0,0
4693,Female,Loyal Customer,48,Business travel,Business,2745,4,4,4,4,4,4,5,4,4,4,4,5,4,3,0,0.0,1
4694,Female,Loyal Customer,63,Personal Travel,Eco,227,0,2,0,4,2,4,3,4,4,0,5,4,4,2,0,0.0,1
4695,Male,Loyal Customer,24,Business travel,Business,1023,3,3,3,3,4,5,4,4,4,2,5,3,5,4,0,0.0,1
4696,Male,Loyal Customer,44,Business travel,Business,373,3,2,3,3,3,4,1,3,3,3,3,5,3,5,0,0.0,1
4697,Male,Loyal Customer,36,Business travel,Business,271,3,3,3,3,4,4,4,5,5,4,5,5,5,5,38,39.0,1
4698,Male,Loyal Customer,48,Personal Travel,Eco,1747,1,0,1,3,5,1,5,5,5,5,4,4,4,5,4,0.0,0
4699,Female,disloyal Customer,33,Business travel,Eco,1106,1,1,1,2,3,1,3,3,4,1,1,5,5,3,0,0.0,0
4700,Female,disloyal Customer,27,Business travel,Business,519,2,2,2,4,1,2,1,1,2,5,4,1,3,1,0,0.0,0
4701,Female,Loyal Customer,39,Business travel,Business,2667,0,0,0,1,5,5,5,3,3,3,3,5,3,3,1,0.0,1
4702,Female,disloyal Customer,30,Business travel,Eco,802,3,3,3,3,3,4,4,4,5,4,3,4,4,4,146,137.0,0
4703,Male,Loyal Customer,42,Personal Travel,Eco,500,2,4,2,4,2,2,2,2,3,3,2,2,4,2,0,0.0,0
4704,Male,Loyal Customer,60,Business travel,Business,1471,4,4,4,4,5,5,4,5,5,5,5,3,5,5,0,13.0,1
4705,Male,Loyal Customer,37,Personal Travel,Eco Plus,541,2,5,2,2,3,2,3,3,3,5,5,3,5,3,0,0.0,0
4706,Female,Loyal Customer,37,Business travel,Business,2942,2,2,3,2,5,4,3,2,2,1,2,3,2,2,15,13.0,0
4707,Female,Loyal Customer,29,Personal Travel,Eco,127,4,4,4,3,1,4,1,1,1,1,3,1,3,1,0,0.0,0
4708,Male,Loyal Customer,48,Personal Travel,Eco Plus,937,0,2,0,4,1,0,1,1,3,1,3,3,4,1,0,0.0,1
4709,Female,disloyal Customer,24,Business travel,Eco,257,2,2,2,4,1,2,1,1,3,1,4,4,3,1,0,0.0,0
4710,Male,Loyal Customer,29,Business travel,Business,2566,1,1,1,1,5,5,5,5,3,5,5,5,4,5,1,0.0,1
4711,Male,Loyal Customer,43,Business travel,Business,528,2,2,2,2,4,4,4,2,2,2,2,1,2,3,0,27.0,0
4712,Male,Loyal Customer,36,Business travel,Business,1836,3,3,3,3,2,2,3,3,3,3,3,1,3,2,0,11.0,0
4713,Female,Loyal Customer,47,Personal Travel,Eco,296,4,4,4,5,3,4,5,3,3,4,3,4,3,3,0,4.0,0
4714,Female,Loyal Customer,9,Personal Travel,Eco,373,2,2,2,4,2,2,4,2,2,2,4,3,3,2,0,0.0,0
4715,Female,Loyal Customer,45,Personal Travel,Eco,1390,1,5,1,4,5,3,5,5,5,1,5,4,5,4,23,13.0,0
4716,Male,Loyal Customer,64,Personal Travel,Eco,358,2,4,2,3,3,2,3,3,3,5,4,5,5,3,0,0.0,0
4717,Male,Loyal Customer,29,Personal Travel,Eco,363,3,1,3,4,1,3,5,1,1,5,4,1,3,1,2,14.0,0
4718,Male,Loyal Customer,34,Business travel,Business,2436,5,5,5,5,4,4,4,4,4,4,4,5,4,3,17,49.0,1
4719,Male,Loyal Customer,37,Business travel,Business,2503,1,1,1,1,1,3,5,3,3,2,3,2,3,2,0,0.0,1
4720,Male,Loyal Customer,46,Business travel,Business,636,3,1,4,1,3,3,3,4,3,3,3,3,3,3,164,171.0,0
4721,Female,Loyal Customer,28,Business travel,Business,2773,1,1,1,1,5,5,5,5,3,2,4,1,4,5,0,0.0,1
4722,Male,Loyal Customer,56,Business travel,Eco,2036,1,4,4,4,1,1,1,1,2,4,2,2,4,1,0,0.0,0
4723,Female,Loyal Customer,50,Business travel,Business,1089,3,1,1,1,5,4,4,3,3,2,3,4,3,3,4,0.0,0
4724,Male,Loyal Customer,44,Business travel,Business,985,1,1,1,1,5,4,5,5,5,5,5,4,5,3,0,0.0,1
4725,Male,Loyal Customer,9,Personal Travel,Eco,523,4,5,4,2,4,4,4,4,4,5,5,5,4,4,0,0.0,0
4726,Male,Loyal Customer,38,Business travel,Business,1025,5,5,5,5,3,5,4,3,3,4,3,4,3,4,4,17.0,1
4727,Female,Loyal Customer,70,Personal Travel,Eco,448,3,5,3,3,2,5,5,5,5,3,5,3,5,4,34,28.0,0
4728,Female,Loyal Customer,37,Personal Travel,Eco,1521,5,5,5,3,4,5,4,4,3,1,4,5,2,4,0,0.0,1
4729,Male,Loyal Customer,51,Business travel,Eco Plus,239,3,2,2,2,4,3,4,4,3,2,4,3,4,4,4,0.0,0
4730,Female,Loyal Customer,38,Business travel,Business,446,3,3,5,3,3,4,5,4,4,4,4,3,4,4,4,5.0,1
4731,Male,Loyal Customer,41,Business travel,Business,108,2,2,2,2,2,5,4,5,5,5,4,4,5,5,5,0.0,1
4732,Female,Loyal Customer,24,Business travel,Eco Plus,965,5,3,3,3,5,5,5,5,3,1,1,1,1,5,19,5.0,1
